id,nombre,partidos_jugados,partidos_titular,goles,asistencias,tarjeta_amarilla,edad,altura,valor,rating,posicion
2271,B. Meshak,10,1,0,0,0,23,180.68987846619925,41530.0,35,Mediocentro
2273,Aythami Perera,31,30,15,2,9,29,187.0,220330.0,53,Delantero Centro
2274,S. Buenacasa,15,11,7,3,1,28,182.0,256130.0,48,Delantero Centro
2275,Jordi Cano,25,8,1,0,1,29,170.0,238120.0,53,Extremo Izquierdo
2276,Pau Salvans,32,14,4,0,3,25,176.0,206970.0,52,Extremo Derecho
2278,Pol Ballesté,16,16,11,0,4,28,180.0,110850.0,43,Portero
2279,Marcos Leganés,12,11,17,0,1,20,180.83514383522106,15430.0,39,Portero
2280,Pablo García,8,7,9,0,0,22,180.7365141481788,15630.0,29,Portero
2284,Ivi,32,32,1,2,6,26,180.54664635233186,87210.0,53,Lateral Izquierdo
2285,Diego Martínez,34,29,1,1,4,29,183.0,64940.0,51,Defensa Central
2286,Kaiser,26,25,2,0,4,28,187.0,202620.0,56,Defensa Central
2287,Uri,14,14,1,2,4,24,189.0,131080.0,51,Defensa Central
2288,Ángel Cano,15,14,0,0,9,29,194.0,44560.0,49,Defensa Central
2289,Carpin,20,13,1,0,1,23,180.68782755765483,21780.0,42,Defensa Central
2290,Jorge Ruiz,21,4,0,2,4,23,180.6872761488259,16470.0,38,Lateral Izquierdo
2292,Quim Araujo,31,29,4,1,6,36,183.0,60760.0,53,Mediocentro
2293,Adrián Lois,27,27,0,1,7,35,176.0,22070.0,51,MP
2294,Adri Pérez,29,28,2,1,12,26,184.0,102430.0,48,Mediocentro
2295,Míchel,10,6,0,1,2,35,182.0,94420.0,54,Mediocentro
2296,F. Beltrán,6,1,0,0,1,32,184.0,139760.0,52,Mediocentro
2297,A. Climent,28,13,0,1,8,20,180.83598600576764,23540.0,40,Mediocentro
2299,R. Moreno,4,0,0,0,0,19,180.8830017548496,1300.0,36,Lateral Derecho
2302,Raúl Ruiz,30,28,3,2,8,34,178.0,131370.0,53,Extremo Derecho
2303,Javi Zarzo,28,18,5,1,8,28,170.0,109760.0,50,Extremo Derecho
2304,M. Chavarría,28,17,9,1,5,30,176.0,78890.0,45,Delantero Centro
2305,Christian,31,21,3,0,4,24,180.64588663898127,92890.0,42,Extremo Izquierdo
2306,Boris Kouassi,13,9,3,0,3,25,194.0,60720.0,43,Delantero Centro
2308,Salah,9,1,1,0,1,23,180.68979123768395,40690.0,42,Delantero Centro
2310,Á. Cortes,17,17,22,1,2,26,185.0,82760.0,44,Portero
2311,Vicent Dolz,16,16,19,0,0,28,184.0,42130.0,46,Portero
2315,R. Costa,31,29,2,0,5,30,182.0,161820.0,52,Defensa Central
2316,Abraham,31,30,0,3,3,32,176.0,101320.0,53,Lateral Derecho
2317,José Solbes,28,25,1,0,9,24,184.0,150690.0,52,Defensa Central
2318,Nacho Vila,25,20,1,1,7,21,180.78684354240772,25300.0,44,Lateral Izquierdo
2319,Sergio Bono,21,15,1,0,2,23,188.0,34880.0,43,Defensa Central
2320,Mangel,30,10,0,0,7,22,184.0,18150.0,38,Lateral Derecho
2323,M. Bravo,10,3,0,0,3,24,180.0,93530.0,38,Lateral Izquierdo
2324,Lado,32,32,6,0,11,28,175.0,163760.0,53,Mediocentro
2325,J. Rodríguez,28,23,2,0,11,24,182.0,36840.0,39,MP
2326,Roberto Laurel,20,11,1,0,2,23,180.68728237943415,16530.0,36,Mediocentro
2327,Víctor Sala,7,5,1,0,0,20,191.0,25140.0,40,Mediocentro Defensivo
2328,Unai Veiga,5,1,0,0,0,25,189.0,154350.0,40,Mediocentro
2329,Giovanni,13,4,4,0,1,25,174.0,156390.0,47,Delantero Centro
2330,M. Busquets,30,23,1,4,7,24,189.0,40310.0,42,Extremo Derecho
2331,Dylan,29,20,3,1,2,21,180.7873201839378,29890.0,40,Extremo Derecho
2332,Tofol Montiel,26,21,2,1,4,24,178.0,88370.0,42,Extremo Derecho
2333,Palacín,31,18,7,0,4,24,190.0,43510.0,38,Delantero Centro
2334,S. González,19,5,1,0,0,22,174.0,50050.0,39,Extremo Izquierdo
2335,Koke Sáiz,11,2,0,0,0,23,180.69432192830638,84320.0,38,Extremo Izquierdo
2336,Ángel Fortuño,19,19,20,0,1,22,183.0,235830.0,48,Portero
2337,Iker Venteo,15,15,24,0,0,21,193.0,22290.0,38,Portero
2340,Marc Jurado,31,19,1,0,6,20,178.0,94580.0,50,Lateral Derecho
2341,Joan Puig,15,15,1,0,4,21,184.0,155920.0,49,Lateral Izquierdo
2342,Pau Casadesús,33,29,0,0,5,20,182.0,137280.0,48,Lateral Derecho
2343,Ian Forns,22,20,3,3,5,20,180.83357250178474,298.25,47,Lateral Izquierdo
2344,R. Hinojo,17,14,0,1,1,19,180.8839280386074,10220.0,42,Lateral Izquierdo
2345,J. Catalá,28,24,1,0,5,19,188.0,11610.0,44,Defensa Central
2346,Ángel Gómez,12,11,0,0,4,21,192.0,39170.0,45,Defensa Central
2347,C. Sánchez,3,0,0,0,0,19,180.88292444961635,555.56,41,Defensa Central
2349,Aleix Gorjón,28,20,0,0,2,21,185.0,171870.0,48,Defensa Central
2350,Javi Hernández,31,31,12,8,9,20,180.83357228371347,296.15,48,MP
2351,Roger,27,24,2,3,12,20,177.0,408640.0,50,Mediocentro
2352,Rafel Bauza,30,29,0,2,11,19,183.0,19730.0,42,Mediocentro
2353,Miguel Carvalho,30,17,2,0,4,19,183.0,578.84,42,MP
2354,A. Pérez,14,12,0,0,0,23,180.0,95750.0,43,Mediocentro
2355,M. Delgado,6,0,0,0,0,19,180.88431329788332,13930.0,38,Mediocentro
2356,Gori,20,10,1,1,5,22,180.73915592607096,41070.0,34,MP
2357,David Pecellín,11,3,0,0,1,20,176.0,8170.0,37,MP
2358,Gastón,5,5,2,0,1,23,192.0,53750.0,37,Delantero Centro
2359,Sergio Rivares,32,19,1,1,3,19,180.8861824803542,31930.0,44,Delantero Centro
2360,Nene,14,6,0,0,0,21,174.0,70340.0,44,Extremo Izquierdo
2361,Antoniu,12,7,1,2,1,21,180.8013245143834,164750.0,42,Extremo Derecho
2362,Kenneth,20,12,4,0,2,23,175.0,69130.0,41,Extremo Izquierdo
2363,Omar Sadik,7,5,4,0,2,20,180.84068907655129,68830.0,35,Delantero Centro
2366,D. Momoh,11,3,0,1,1,19,183.0,11390.0,37,Delantero Centro
2367,Bashiru,9,1,1,0,0,22,187.0,43900.0,32,Delantero Centro
2368,Edu Frias,32,32,56,0,1,25,184.0,202510.0,52,Portero
2370,G. Pereira,29,27,1,0,7,27,182.0,207360.0,54,Portero
2371,Luis Madrigal,29,25,3,1,8,31,185.0,103100.0,49,Lateral Izquierdo
2372,Sergio Chica,17,14,3,0,4,27,188.0,99270.0,48,Defensa Central
2373,Jordan,4,0,1,0,0,28,187.0,148820.0,51,Defensa Central
2374,David Amez,13,10,0,0,3,23,184.0,164970.0,48,Lateral Derecho
2375,Marc Fuentes,21,20,1,1,6,22,194.0,91420.0,44,Defensa Central
2377,J. Fortes,10,3,0,0,1,27,179.0,100470.0,46,Lateral Derecho
2380,Marc Fraile,25,21,7,3,5,29,180.41017548683547,198000.0,50,MP
2381,Víctor,18,16,5,1,4,27,170.0,87560.0,47,MP
2382,A. Mejía,32,26,0,2,7,25,180.59712735802785,98340.0,46,MP
2383,Lolo Garrido,15,15,2,1,4,31,179.0,41790.0,44,Mediocentro
2384,T. Vicente,17,14,0,0,0,25,180.59254993784364,54260.0,42,Mediocentro
2386,O. De La Cruz,11,5,0,0,4,22,180.73866163115088,36310.0,34,Mediocentro
2387,Daniel Torices,21,8,1,2,1,20,180.83571082057054,20890.0,35,Mediocentro
2388,Jaume Tovar,34,31,12,3,3,25,191.0,230530.0,52,Delantero Centro
2389,Jon Elorza,34,29,2,3,2,27,180.4983595591697,97210.0,48,Extremo Derecho
2390,Salinas,29,18,6,2,7,34,180.15449108155377,110770.0,48,Delantero Centro
2391,C. Vassilakis,14,4,2,1,3,23,178.0,11450.0,29,Extremo Derecho
2392,Moler,5,1,0,0,0,21,180.78492451507097,6820.0,34,Extremo Izquierdo
2393,Nil Ruiz,32,32,36,0,4,21,190.0,55190.0,40,Portero
2395,Yarek,7,7,0,0,4,19,192.0,956930.0,51,Defensa Central
2396,Diego Moreno,34,30,1,2,3,22,175.0,174000.0,51,Lateral Izquierdo
2397,Simón Pérez,5,5,0,1,1,24,184.0,195440.0,52,Lateral Izquierdo
2398,Rubén Iranzo,23,22,1,0,6,21,182.0,207860.0,48,Defensa Central
2399,Álex Serradell,13,13,0,0,2,21,189.0,34160.0,42,Defensa Central
2400,Carlos Alemán,27,20,0,2,4,19,180.88972042739766,66000.0,47,Lateral Derecho
2401,Iván Muñoz,25,18,0,0,9,22,182.0,59820.0,42,Lateral Izquierdo
2402,Iker Córdoba,17,12,0,1,8,18,190.0,16820.0,35,Defensa Central
2405,Pablo Gozálbez,18,18,7,1,1,23,170.0,495170.0,52,MP
2406,Martín Tejón,32,27,2,2,10,20,165.0,32060.000000000004,48,MP
2407,César Moreno,17,17,2,1,4,23,183.0,256090.0,50,Mediocentro
2408,Borja Calvo,25,23,6,1,2,22,177.0,189960.0,46,MP
2409,Pedro Alemañ,10,4,0,1,2,22,182.0,287850.0,44,MP
2410,Javi Navarro,21,9,0,0,4,20,180.83496003227808,13660.0,42,Mediocentro
2412,Ali Fadal,21,9,0,1,5,20,180.83586970108058,22420.0,36,Mediocentro
2414,Hugo González,23,22,10,2,11,21,177.0,346030.0,50,Extremo Derecho
2415,Ismael Santana,25,10,0,1,4,20,180.83466303995215,10800.0,42,Extremo Izquierdo
2416,Marco Camus,19,12,6,0,2,22,181.0,451000.0,47,Extremo Izquierdo
2417,Mario Domínguez,17,14,3,1,2,20,175.0,95350.0,42,Delantero Centro
2418,Joselu,28,10,3,0,5,20,183.0,34410.0,43,Delantero Centro
2419,Diego Aznar,13,3,3,0,2,20,180.83363060116812,857.74,43,Delantero Centro
2422,Declan Frith,14,2,1,0,2,22,177.0,20740.0,37,Extremo Izquierdo
2423,David Otorbi,10,1,0,0,0,16,180.0,590.9,28,Extremo Derecho
2424,V. Sabater,33,33,44,0,3,30,187.0,50690.0,52,Portero
2426,Pela,26,26,0,0,3,38,185.0,9000.0,55,Defensa Central
2427,Kevin,27,26,1,0,6,34,177.0,29340.0,51,Lateral Izquierdo
2428,M. Jaume,29,25,1,4,6,24,180.6450164306976,84510.0,49,Lateral Izquierdo
2429,Gabriel,30,21,1,1,1,21,180.78750191001134,31640.0,40,Lateral Derecho
2430,P. Amer,19,15,1,0,5,22,180.73950380169748,44420.0,46,Defensa Central
2431,Ismael,13,13,1,0,4,21,180.78982073470993,53970.0,44,Defensa Central
2432,M. Fernández,24,16,0,1,4,23,167.0,32540.0,35,Lateral Derecho
2433,Oscar Sánchez,9,2,0,0,3,22,186.0,47720.0,39,Defensa Central
2434,Gerardo,28,28,4,1,7,26,180.0,142150.0,51,Mediocentro
2435,Miquel Llabrés,13,8,4,0,1,24,170.0,198680.0,52,Mediocentro
2436,Bauzá,15,15,0,0,3,28,179.0,34500.0,46,Mediocentro
2437,T. Giaquinto,21,18,1,0,1,24,175.0,136020.0,45,Mediocentro
2438,Andreu Ordinas,21,13,1,0,3,20,180.83543355850404,18220.0,40,Mediocentro
2440,Víctor Lázaro,15,6,0,0,0,20,180.83453427404862,9560.0,40,Mediocentro
2441,J. Manresa,20,3,0,0,4,25,180.59072748493455,36710.0,42,Mediocentro
2443,J. Castedo,30,26,10,3,1,26,172.0,146520.0,52,Extremo Derecho
2444,M. Alorda,8,7,3,0,2,23,175.0,168470.0,49,Extremo Izquierdo
2445,Monir,26,11,0,2,2,26,189.0,34460.0,45,Extremo Izquierdo
2446,Toni Penyafort,18,7,2,0,1,22,184.0,51520.0,43,Delantero Centro
2447,Garry,27,10,3,1,1,22,180.73992955992696,48520.0,42,Extremo Izquierdo
2448,Flaqué,30,13,4,0,9,26,187.0,21050.0,37,Delantero Centro
2449,Alberto Fernández,16,9,1,1,0,25,178.0,146300.0,45,Delantero Centro
2450,C. Carosso,5,1,0,0,0,27,174.0,12200.0,44,Extremo Izquierdo
2451,Johan Guzmán,31,31,34,0,1,27,184.0,107970.0,51,Portero
2453,D. García,3,3,8,0,0,22,180.7363905744488,14440.0,27,Portero
2455,De La Mata,32,32,3,5,10,31,176.0,122910.0,53,Lateral Derecho
2456,Kike,30,28,0,2,13,29,177.0,54790.0,49,Lateral Izquierdo
2457,Antonio,29,26,3,1,12,25,180.59552920701526,82950.0,50,Defensa Central
2458,Jorge Domingo,26,10,3,0,1,21,180.78837834890325,40080.0,44,Lateral Derecho
2459,Javi Rosa,26,12,0,0,3,39,185.0,8000.0,36,Defensa Central
2460,Joan Marí,13,11,0,0,4,20,184.0,9240.0,41,Defensa Central
2461,Caturla,29,29,1,0,13,27,190.0,67400.0,48,Mediocentro
2462,Gorka Marcos,19,15,1,0,2,28,180.45295961449034,135010.0,48,MP
2463,G. Agirre,22,19,0,0,4,24,179.0,162430.0,48,Mediocentro
2464,Josiño,19,15,3,5,3,27,169.0,37880.0,42,MP
2465,Jaime,28,22,1,1,3,23,180.691384196523,56030.0,44,Mediocentro
2466,Chus Ruiz,32,15,0,0,7,21,170.0,30670.0,41,Mediocentro
2467,A. Oancea,3,0,0,0,0,19,180.88297060180844,1000.0,30,Delantero Centro
2470,Ibán Ribeiro,33,30,7,6,5,24,180.636322347962,787.04,48,Delantero Centro
2471,A. Górriz,28,24,5,0,11,31,193.0,163850.0,51,Delantero Centro
2472,G. Bertino,27,19,8,2,2,23,174.0,114390.0,43,Extremo Izquierdo
2473,A. Montalbán,24,18,1,0,1,24,180.64615663200482,95490.0,47,Extremo Izquierdo
2474,L. Busi,5,0,0,0,0,19,180.8832260567461,3460.0,38,Delantero Centro
2475,Ismail El Harchi,24,6,3,1,6,25,190.0,17460.0,30,Delantero Centro
2476,Jay Romero,19,0,0,0,2,21,180.78667531598535,23680.0,34,Extremo Derecho
2478,S. De La Cruz,34,34,42,0,2,36,187.0,58080.0,59,Portero
2481,Kike Torrent,31,29,2,1,5,30,187.0,111800.0,55,Lateral Izquierdo
2482,Javier Pérez,33,31,0,1,3,25,176.0,163700.0,53,Lateral Derecho
2483,L. Navarro,31,23,2,0,9,24,180.0,118210.0,52,Defensa Central
2484,Carlos David,23,19,0,1,9,38,184.0,37400.0,54,Defensa Central
2485,Roan Riera,29,28,1,1,9,23,193.0,44540.0,43,Defensa Central
2486,C. Soler,32,16,0,0,4,24,183.0,97410.0,51,Lateral Derecho
2487,Franc Mateu,14,7,0,0,3,20,182.0,9810.0,43,Lateral Izquierdo
2488,S. N'diaye,3,3,0,0,0,31,180.0,131000.0,54,Mediocentro
2489,Pedro Torres,27,25,2,1,5,25,181.0,131040.0,51,Mediocentro
2490,Ato,32,23,0,0,11,25,180.5914751579229,43910.0,40,Mediocentro
2491,Achraf Madi,11,1,0,0,0,22,178.0,104780.0,44,Mediocentro
2494,Guille Andrés,26,19,5,1,1,31,180.0,175580.0,53,Delantero Centro
2495,Néstor Querol,30,21,5,0,7,36,184.0,197230.0,49,Extremo Izquierdo
2496,Jean Paul,13,11,3,0,3,23,188.0,66410.0,44,Delantero Centro
2497,J. Álvarez,29,20,1,2,10,23,180.693090344745,72460.0,44,Extremo Derecho
2498,Fermín Rodríguez,32,14,3,2,8,22,185.0,60870.0,45,Delantero Centro
2499,Javi Sánchez,28,15,0,1,5,27,169.0,184040.0,49,Extremo Derecho
2500,Ángel Pérez,15,0,0,0,0,24,190.0,6000.0,38,Delantero Centro
2501,Lucas Díaz,23,23,29,0,0,28,188.0,191110.0,54,Portero
2502,G. Tabuaço,15,15,17,0,3,23,188.0,489640.0,56,Portero
2505,Gorka Pérez,26,25,0,0,6,29,186.0,443320.0,61,Defensa Central
2506,César Morgado,29,28,0,3,7,31,185.0,283220.0,58,Defensa Central
2507,Carlos Julio,22,19,0,2,6,30,174.0,269150.0,52,Lateral Derecho
2508,Javi Vázquez,26,21,0,1,2,23,178.0,462020.0,56,Lateral Izquierdo
2509,Andrés Castrín,18,16,1,0,6,21,188.0,77020.0,45,Defensa Central
2510,Alberto López,19,16,0,1,6,29,173.0,217970.0,53,Lateral Izquierdo
2511,Johaneko,20,17,0,0,5,20,175.0,201140.0,49,Lateral Derecho
2512,A. Lizancos,3,0,0,0,1,20,180.83631103583065,26670.0,48,Lateral Derecho
2513,Bernardo Cruz,10,7,1,0,2,30,190.0,189130.0,51,Defensa Central
2515,Willy Ledesma,33,26,9,1,6,35,185.0,203880.0,58,MP
2516,Jozabed,33,33,1,4,5,33,180.0,372620.0,56,Mediocentro
2517,Sergio Aguza,31,18,4,4,12,31,176.0,303820.0,55,Mediocentro
2518,Fran Mérida,13,6,0,0,3,34,173.0,576850.0,58,Mediocentro
2519,Thiago Ojeda,32,23,1,0,4,21,187.0,116500.0,44,Mediocentro
2520,Antonio Aranda,31,11,2,0,0,23,172.0,320490.0,48,MP
2522,Antoñín,36,20,3,1,3,24,182.0,1310000.0,56,Delantero Centro
2523,Víctor Narro,30,18,2,3,1,25,176.0,428740.0,54,Extremo Derecho
2524,Mario Da Costa,15,11,3,2,1,23,182.0,237320.0,53,Extremo Izquierdo
2525,L. Antonetti,31,9,6,4,2,21,189.0,113020.0,45,Delantero Centro
2527,Adrián Fuentes,25,8,0,1,2,27,186.0,287230.0,49,Delantero Centro
2529,Jorge González,12,0,0,0,3,20,174.0,22550.0,39,Extremo Derecho
2530,Álex Sánchez,31,31,40,1,5,33,184.0,53250.0,50,Portero
2531,Lluís Andreu,4,3,5,0,0,24,188.0,26360.0,39,Portero
2533,Jon Vega,32,28,1,0,3,30,184.0,92850.0,49,Defensa Central
2534,Manu Castillo,23,19,0,0,2,26,188.0,54430.0,47,Defensa Central
2535,Moisés,8,6,0,0,5,34,186.0,77200.0,53,Defensa Central
2536,Bruno Lorente,14,12,0,0,5,24,180.0,76190.0,46,Lateral Derecho
2537,Guille Torres,17,17,0,0,6,24,185.0,76670.0,42,Defensa Central
2538,Iñaki Recio,13,10,1,1,5,24,178.0,124540.0,44,Lateral Izquierdo
2539,M. Martínez,21,18,2,0,1,23,193.0,43820.0,45,Defensa Central
2540,N. Olmedo,22,11,1,2,0,20,180.83459450326157,10140.0,41,Lateral Derecho
2541,Lucas Pariente,26,11,0,4,2,22,173.0,29600.0,41,Lateral Derecho
2542,Jan Pallise,4,0,0,0,0,20,180.83472846133864,11430.0,36,Lateral Izquierdo
2544,Max Marcet,31,30,7,5,10,27,175.0,137880.0,50,MP
2545,Nico Kata,16,16,1,0,4,31,187.0,78330.0,46,Mediocentro
2546,Adrián Díaz,26,22,0,0,7,29,180.39746504603357,75600.0,47,Mediocentro
2547,Ronald Gbizie,10,5,0,0,0,27,188.0,83600.0,42,Mediocentro
2548,A. Cherradi,12,7,0,0,3,21,190.0,47870.0,42,Mediocentro
2550,Boris Garrós,31,26,13,2,4,36,185.0,68890.0,48,Delantero Centro
2551,Carlos,34,25,5,1,3,27,187.0,149610.0,47,Delantero Centro
2552,M. Ezzarfani,20,8,0,0,1,26,176.0,194480.0,42,Extremo Izquierdo
2553,J. Castillo,15,1,0,0,2,19,180.88369542923326,7980.0,36,Extremo Derecho
2554,Daniel Simón,18,16,25,0,2,22,180.73624311672052,13020.0,33,Portero
2555,Dani,4,4,8,0,0,23,188.0,26130.0,43,Portero
2556,Lucas Martínez,10,10,16,0,2,22,195.0,10730.0,34,Portero
2557,Alex Revuelta,30,30,2,1,14,24,191.0,82440.0,49,Defensa Central
2558,Fernando Losada,25,21,3,0,5,29,187.0,58110.0,51,Defensa Central
2559,J. Mena,27,25,0,0,11,26,191.0,171930.0,52,Defensa Central
2560,Juanmi,21,20,0,0,6,30,172.0,62970.0,51,Lateral Izquierdo
2561,Sebas,11,9,0,0,5,29,190.0,56250.0,50,Defensa Central
2562,Rulo,24,15,1,1,7,28,168.0,114820.0,46,Lateral Izquierdo
2563,Lukitas,18,14,3,0,3,21,183.0,7780.0,31,Lateral Izquierdo
2564,D. Espinosa,23,18,0,0,10,20,180.83657272137657,29190.0,37,Lateral Izquierdo
2565,De La Cruz,18,7,1,0,4,24,180.0,38710.0,44,Lateral Derecho
2566,Curuné,7,0,0,0,0,30,180.34221554816745,18550.0,38,Lateral Izquierdo
2567,Marcos Bautista,30,29,2,2,10,26,183.0,90300.0,49,Mediocentro
2568,Samu Pinto,32,25,1,0,4,24,185.0,72570.0,47,Mediocentro
2569,Vicent,33,27,2,3,9,28,170.0,59900.0,49,MP
2570,Isuardi,27,17,8,4,5,32,171.0,72750.0,49,Delantero Centro
2571,Borja,30,19,2,0,2,30,191.0,47930.0,50,Extremo Derecho
2572,Joan Piera,13,12,1,1,2,28,191.0,155960.0,47,Delantero Centro
2573,Javi Verdú,16,4,1,0,1,25,174.0,57720.0,48,Extremo Derecho
2574,Jawed,17,12,2,0,2,26,193.0,43000.0,41,Delantero Centro
2575,Rayco,28,12,2,0,6,22,180.73913515737684,40870.0,40,Delantero Centro
2577,O. Pulido,27,27,34,0,3,24,180.6481317348157,114510.0,55,Portero
2578,H. Hurtado,7,7,7,0,1,20,180.83503687644634,14400.0,31,Portero
2580,Moha Djitte,28,19,0,0,3,28,180.4479533207725,86800.0,52,Lateral Derecho
2581,D. Reina,28,22,0,2,4,25,174.0,92800.0,48,Lateral Derecho
2582,César Llopis,13,12,0,0,4,24,184.0,36720.0,42,Defensa Central
2583,Álex Iglesias,22,16,2,0,6,21,178.0,96020.0,46,Lateral Izquierdo
2584,Yaya Sidibe,22,14,0,0,5,27,180.49277485732063,43430.0,44,Lateral Derecho
2585,David Pons,22,17,0,0,5,19,180.88418245511036,12670.0,42,Lateral Izquierdo
2586,Y. Izquierdo,13,13,0,0,2,21,185.0,23800.0,40,Defensa Central
2587,I. De La Peña,12,7,0,0,1,23,180.6893561335421,36500.0,36,Defensa Central
2588,Nil Garrido,26,24,1,2,8,23,175.0,77510.0,47,Mediocentro
2589,Marc Martínez,20,11,0,0,1,38,170.0,36000.0,51,Mediocentro
2590,Martí Soler,23,19,0,0,4,26,180.0,156430.0,48,Mediocentro
2591,Álex Sánchez,25,14,0,0,6,24,180.64344008681383,69330.0,45,Mediocentro
2592,Marc Cuello,18,8,0,0,4,25,176.0,39980.0,41,Mediocentro
2593,C. Gilbert,33,27,2,1,4,25,180.0,98250.0,50,Delantero Centro
2594,O. Ouhdadi,31,27,6,0,6,24,180.63961033961797,32450.000000000004,43,Extremo Izquierdo
2595,Javier López,29,12,3,1,2,26,186.0,173070.0,53,Delantero Centro
2596,Alpha Bagayoko,17,11,3,1,3,24,180.0,147910.0,48,Delantero Centro
2597,Baquero,27,16,3,2,2,22,170.0,28870.0,38,Extremo Derecho
2598,Álex Pachón,27,14,2,1,1,23,185.0,171490.0,44,Delantero Centro
2599,Pol Ballesteros,29,14,1,1,3,27,170.0,161800.0,47,Extremo Derecho
2601,Rodri,17,17,33,0,1,24,181.0,47790.0,44,Portero
2603,Fernando Arcana,4,4,9,0,0,21,185.0,14710.0,41,Portero
2604,Miguel Acosta,13,11,0,0,0,26,175.0,1040000.0,63,Lateral Derecho
2605,K. Toner,17,17,1,1,6,27,180.0,293410.0,57,Defensa Central
2606,Álex Salto,23,23,3,0,6,27,181.0,169320.0,53,Portero
2607,Jorge Valín,7,5,0,0,1,24,176.0,177310.0,51,Lateral Derecho
2608,Pajarero,19,17,0,0,2,36,191.0,46320.0,46,Defensa Central
2609,Victor Savall,18,13,1,0,5,22,185.0,34700.0,44,Defensa Central
2611,Mario Espinosa,8,5,0,0,0,22,180.73586928022635,9420.0,43,Lateral Izquierdo
2613,Adrián León,15,15,1,0,2,34,192.0,86150.0,53,Mediocentro
2614,T. Dasquet,27,27,1,0,10,30,180.0,305180.0,56,Mediocentro
2615,Mario Robles,29,17,2,0,10,28,184.0,171740.0,49,Mediocentro
2616,E. Delgado,29,25,1,2,5,23,173.0,112600.0,43,MP
2617,Agustín Murillo,3,1,0,0,1,22,180.73700844309886,20390.0,43,Mediocentro
2618,David López,14,3,2,0,1,28,180.45214236637668,127140.0,45,Mediocentro
2619,R. Moleón,13,6,0,0,1,23,180.68716503631236,15400.0,40,Mediocentro
2621,Kiko Caler,16,6,0,0,1,21,180.78655797286356,22550.0,40,Mediocentro
2622,H. Garcia,3,1,0,0,1,19,180.8829809861555,1100.0,36,Mediocentro
2624,Mohammed Ali,3,1,0,0,0,0,181.82014993130403,1000.0,31,Mediocentro
2625,Mariano,24,23,3,0,10,34,183.0,125420.0,53,Delantero Centro
2626,Juan Delgado,17,16,3,2,4,30,183.0,364510.0,54,Delantero Centro
2627,J. Monterde,32,32,0,0,11,26,168.0,220420.0,50,Extremo Derecho
2628,A. Rubio,14,7,0,1,2,27,174.0,203550.0,51,Extremo Izquierdo
2629,C. Martínez,16,12,2,0,4,23,180.69195845091542,61560.0,43,Delantero Centro
2630,Jaume Galiana,15,3,1,0,1,20,180.83629545931004,26520.0,44,Delantero Centro
2631,Rubén,18,9,0,0,4,21,182.0,119350.0,34,Extremo Izquierdo
2632,B. De La Fuente,5,0,0,0,0,20,180.83364537394024,1000.0,32,Delantero Centro
2633,Alberto Flores,27,27,15,1,0,20,187.0,245270.0,49,Portero
2636,Matías Árbol,7,7,5,0,0,21,184.0,50920.0,37,Portero
2638,Ramón Martínez,33,33,3,0,7,21,185.0,111050.0,46,Defensa Central
2639,Diego Hormigo,24,20,1,1,8,21,182.0,216750.0,52,Lateral Izquierdo
2641,Sergio Martínez,21,8,0,0,1,20,177.0,36310.0,50,Defensa Central
2642,D. Benavides,24,19,0,3,3,21,178.0,108020.0,47,Lateral Derecho
2643,Iker Muñoz,4,1,0,0,0,20,186.0,8100.0,46,Defensa Central
2644,Diego Jiménez,4,0,0,0,1,19,178.0,6950.0,43,Lateral Derecho
2646,Leo Mascaró,8,3,0,0,1,20,190.0,95010.0,44,Defensa Central
2647,Manu Bueno,28,27,2,4,4,19,178.0,320060.0,50,Mediocentro
2648,Xavi Sintes,30,30,2,1,6,22,190.0,170030.0,48,Mediocentro
2649,Miguel Capi,32,32,2,8,10,23,175.0,176340.0,50,MP
2650,Lulo Dasilva,24,23,0,1,8,21,189.0,232090.0,50,Mediocentro
2651,A. Collado,10,2,0,1,1,19,184.0,11670.0,45,MP
2652,Pablo Rivera,18,9,0,0,2,20,178.0,22150.0,43,Mediocentro
2654,S. Idumbo,11,8,2,0,0,19,171.0,284870.0,43,MP
2656,João Daniel,19,5,0,0,5,22,184.0,59320.0,42,Mediocentro
2658,Musa Drammeh,32,30,10,3,9,22,188.0,118370.0,41,Delantero Centro
2659,Oso,28,25,2,2,6,20,183.0,109410.0,41,Extremo Izquierdo
2661,Bakary Sow,6,0,0,1,1,18,179.0,7920.0,41,Extremo Derecho
2662,Mateo Mejía,16,15,4,0,2,21,181.0,73560.0,37,Delantero Centro
2663,Antonio Zarzana,21,14,3,4,5,22,177.0,248390.0,44,Extremo Derecho
2664,Isra Domínguez,30,13,3,3,7,21,175.0,156340.0,45,Extremo Izquierdo
2667,Ibra Sow,15,5,3,0,1,17,184.0,33320.0,38,Delantero Centro
2671,A. Zarco,16,16,11,0,1,26,190.0,38860.0,46,Portero
2672,Borja,4,4,3,0,0,20,180.83499222375397,13970.0,39,Portero
2674,Gabri,31,29,3,0,2,25,182.0,174810.0,54,Defensa Central
2675,Algisí,30,29,1,1,8,29,183.0,160960.0,53,Defensa Central
2676,V. Olmedo,29,25,2,3,4,25,170.0,104930.0,50,Lateral Derecho
2677,Álvaro,17,11,0,0,4,28,184.0,100630.0,51,Lateral Derecho
2678,A. Rodríguez,29,20,0,0,4,22,190.0,56490.0,46,Defensa Central
